Iteration,fy_speed_1,fy_dir_x,fy_dir_y,dt1,cv1,dt2_int,cv2,dt3_int,cv3,Actual_dt2,Actual_dt3,Obscured_Duration
Evaluation,70.0,1.0,0.0,25.523717087840886,10.0,1.0,10.0,5.0,10.0,26.523717087840886,31.523717087840886,0.0
Evaluation,140.0,1.0,1.0,1.4620981218470381,10.0,5.0,0.1,1.0,0.1,6.462098121847038,7.462098121847038,0.0
Evaluation,76.38550156355818,1.0,0.9995443345500998,25.515317738253525,0.1,1.0236366350249624,0.1,1.0,8.266239043876041,26.53895437327849,27.53895437327849,0.0
Evaluation,140.0,-1.0,0.0,2.8470893999774014,9.91498075020913,5.0,10.0,5.0,0.1,7.847089399977401,12.847089399977401,0.0
Evaluation,70.0,-1.0,1.0,14.597754544508552,0.1,1.0,0.1,5.0,10.0,15.597754544508552,20.597754544508554,0.0
Evaluation,70.0,-1.0,1.0,24.498860122117822,10.0,5.0,10.0,1.0,0.1,29.498860122117822,30.498860122117822,0.0
Evaluation,140.0,1.0,0.0,7.8585640758680855,0.1,5.0,10.0,5.0,10.0,12.858564075868085,17.858564075868085,0.0
Evaluation,140.0,1.0,1.0,22.34743737131768,0.1,5.0,10.0,5.0,0.1,27.34743737131768,32.34743737131768,0.0
Evaluation,132.97918376584806,-1.0,0.0,10.577893485641154,10.0,1.0,8.977951095943517,5.0,0.1,11.577893485641154,16.577893485641155,0.0
Evaluation,99.29031952411985,-0.4990528348748836,0.8989518339025854,16.076569493682545,8.370531258894296,4.221714075296418,9.830385990523675,2.2265318773289704,6.915203765316568,20.298283568978963,22.524815446307933,0.0
Evaluation,73.1556426894302,0.9910653994079737,1.0,19.575572661604724,0.1,1.2123534929538844,10.0,4.853944415749725,10.0,20.78792615455861,25.641870570308335,0.0
Evaluation,140.0,1.0,1.0,26.197445432908925,10.0,5.0,10.0,1.0,10.0,31.197445432908925,32.19744543290892,0.0
Evaluation,140.0,-1.0,1.0,12.347067989937797,9.58118887391658,5.0,10.0,5.0,10.0,17.3470679899378,22.3470679899378,0.0
Evaluation,70.0,-1.0,1.0,28.097871329529273,0.1,5.0,10.0,1.0,0.1,33.09787132952927,34.09787132952927,0.0
Evaluation,70.0,1.0,0.0,20.784339830091373,10.0,5.0,0.1,1.0,10.0,25.784339830091373,26.784339830091373,0.0
Evaluation,97.2260073666414,1.0,0.0,17.87597135540664,10.0,1.0119762316454488,10.0,5.0,10.0,18.88794758705209,23.88794758705209,0.0
Evaluation,70.0,1.0,0.0,24.4157456722646,0.1,5.0,0.1,5.0,0.1,29.4157456722646,34.4157456722646,0.0
Evaluation,140.0,1.0,0.0,1.0272267847802277,0.1,5.0,0.1,1.0,10.0,6.027226784780227,7.027226784780227,1.1999999999999964
Evaluation,70.0,1.0,1.0,5.902109648097096,0.1,1.0071879761410936,10.0,1.0,10.0,6.90929762423819,7.90929762423819,0.0
Evaluation,70.0,1.0,0.0,15.687705725954203,0.1,1.0,10.0,4.8335089269650675,10.0,16.687705725954203,21.52121465291927,0.0
Evaluation,140.0,-1.0,1.0,29.834415681158184,10.0,5.0,10.0,5.0,10.0,34.834415681158184,39.834415681158184,0.0
Evaluation,70.0,1.0,0.0,14.14094778344352,0.1,1.0,10.0,1.0,0.1,15.14094778344352,16.140947783443522,0.0
Evaluation,140.0,-1.0,1.0,5.201400657993158,10.0,1.0,0.1,1.0834863851529872,9.939381063516317,6.201400657993158,7.284887043146146,0.0
Evaluation,70.0,-1.0,0.0,3.6191817806491104,10.0,5.0,0.1,1.0,10.0,8.619181780649111,9.619181780649111,0.0
Evaluation,140.0,-1.0,0.0,0.1,10.0,1.0,0.1,5.0,0.1,1.1,6.1,0.0
Evaluation,70.0,-1.0,0.0,9.196476063387708,0.1,5.0,0.1,1.0,0.1,14.196476063387708,15.196476063387708,0.0
Evaluation,70.0,0.8192347685851933,1.0,3.6420432598856674,10.0,5.0,10.0,5.0,2.086398584271521,8.642043259885668,13.642043259885668,0.0
Evaluation,70.0,-1.0,1.0,9.84141944382149,10.0,1.0,0.1,5.0,0.1,10.84141944382149,15.84141944382149,0.0
Evaluation,70.0,-1.0,1.0,17.7744940384013,10.0,5.0,0.1,5.0,10.0,22.7744940384013,27.7744940384013,0.0
Evaluation,140.0,-1.0,0.0,24.040174040834785,0.1,5.0,0.1,1.0,10.0,29.040174040834785,30.040174040834785,0.0
Evaluation,91.56245631856189,0.5708410587329347,0.9676289026673008,26.19983997370378,8.300124898112438,1.8195948384878502,2.65048693459781,4.688871925314142,10.0,28.019434812191633,32.70830673750578,0.0
Evaluation,140.0,0.9118330540292245,1.0,15.524572095305231,10.0,1.0,0.1,1.0,0.1,16.52457209530523,17.52457209530523,0.0
Evaluation,132.01735518596308,1.0,0.0,9.968696471607238,10.0,1.0198996283434931,10.0,1.0,0.1,10.988596099950731,11.988596099950731,0.0
Evaluation,140.0,-1.0,0.0,7.9092726103657665,10.0,1.0,0.1,1.0,10.0,8.909272610365766,9.909272610365766,0.0
Evaluation,70.0,-1.0,1.0,15.352408262910037,0.1,5.0,0.9474544129437809,5.0,0.1,20.35240826291004,25.35240826291004,0.0
Evaluation,70.0,-1.0,0.0,19.85797180600023,0.1,5.0,0.1,1.0,10.0,24.85797180600023,25.85797180600023,0.0
Evaluation,140.0,-1.0,0.05778826532829189,0.1,0.1,1.0,10.0,1.0,0.1,1.1,2.1,2.394999999999971
Evaluation,109.70293179216165,-0.19687040158663094,0.5395030876851619,27.92254427129228,5.80011684165896,3.6747640405369726,6.160667605725172,2.035030904009659,5.1585204924785995,31.597308311829252,33.63233921583891,0.0
Evaluation,70.0,1.0,1.0,12.001665038976745,0.1,1.0,10.0,1.0,10.0,13.001665038976745,14.001665038976745,0.0
Evaluation,70.0,-0.8620546757857847,1.0,7.328402424310773,0.7961327482074205,5.0,0.1,5.0,9.730276613933695,12.328402424310774,17.328402424310774,0.0
Evaluation,140.0,1.0,0.0,21.971244159908398,10.0,1.0,0.1,5.0,10.0,22.971244159908398,27.971244159908398,0.0
Evaluation,75.83734541148712,0.013346228188263698,0.6501081676256493,14.025579623960931,3.993605034872213,3.302052240863627,9.35675791136071,1.4923701262517388,7.878010543288006,17.327631864824557,18.820001991076296,0.0
Evaluation,70.0,-1.0,0.0,26.2583824995574,0.1,1.0,10.0,2.4941686314195124,0.1,27.2583824995574,29.75255113097691,0.0
Evaluation,140.0,-1.0,1.0,2.176779081228136,10.0,5.0,0.1,1.0,10.0,7.176779081228136,8.176779081228137,0.0
Evaluation,70.0,1.0,0.0,19.9415218166008,10.0,1.0,0.1,5.0,0.1,20.9415218166008,25.9415218166008,0.0
Evaluation,70.0,-1.0,1.0,20.391438960306594,10.0,5.0,0.1,5.0,0.1,25.391438960306594,30.391438960306594,0.0
Evaluation,140.0,-1.0,0.0,5.7386924218171655,10.0,5.0,0.1,5.0,10.0,10.738692421817166,15.738692421817166,0.0
Evaluation,70.0,-1.0,1.0,4.131026673570069,10.0,1.0,10.0,1.0,0.1,5.131026673570069,6.131026673570069,0.0
Evaluation,140.0,1.0,0.0,9.06358879618871,0.1,1.0,0.1,5.0,10.0,10.06358879618871,15.06358879618871,0.0
Evaluation,140.0,-1.0,1.0,28.916311669704605,10.0,5.0,0.1,1.0,10.0,33.916311669704605,34.916311669704605,0.0
Evaluation,70.0,1.0,1.0,11.12714943385512,0.11009832024313873,5.0,10.0,5.0,0.1,16.12714943385512,21.12714943385512,0.0
Evaluation,140.0,1.0,1.0,24.32649605127446,0.1,1.0,9.725565813706337,4.922058824695873,7.079233202429699,25.32649605127446,30.248554875970335,0.0
Evaluation,140.0,-0.9212251675774464,0.0,18.44237167630106,0.47417625605470437,1.0,0.1,5.0,10.0,19.44237167630106,24.44237167630106,0.0
Evaluation,140.0,-1.0,1.0,27.025091985373464,10.0,1.0,10.0,1.0,0.1,28.025091985373464,29.025091985373464,0.0
Evaluation,70.0,-1.0,5.9494062555990095e-05,23.583708562256696,0.1,1.2457461072441163,9.898962182683539,4.046822976255541,0.6383603219620553,24.829454669500812,28.876277645756353,0.0
Evaluation,116.37108010933534,-0.7152590202874882,0.1629245586346264,31.591732908806414,2.1368408181696474,2.390251881505187,1.4242644976899486,4.230367976666846,1.8171563636531023,33.9819847903116,38.21235276697845,0.0
Evaluation,114.45063268036316,-0.06867044168948078,0.26334999185891766,21.277070610503188,5.484972601537578,2.294260438840155,8.03479137870623,4.983351123725175,4.946003495399579,23.571331049343343,28.554682173068517,0.0
Evaluation,139.99999326859069,1.0,0.049488206743030075,0.1,10.0,1.0,10.0,5.0,10.0,1.1,6.1,0.0
Evaluation,73.74960038260984,-0.8312186115322433,1.0,2.634049873604182,9.556723724479292,1.028575547804406,9.935827361481305,4.804785667204879,7.884262494480583,3.6626254214085883,8.467411088613467,0.0
Evaluation,101.23059058115209,-0.6602783108665472,0.5978522972327065,16.600401541044288,6.018116012879619,3.1131384980161307,8.630311709666207,4.94830954552814,9.447306126541308,19.71354003906042,24.66184958458856,0.0
Evaluation,113.34575039115764,0.5397415806182966,0.8876827775902264,24.105342875003675,5.698552144614279,2.9030524823998536,8.5315226436382,2.1793964020596484,4.260118936093929,27.00839535740353,29.187791759463177,0.0
Evaluation,120.8636558268897,-0.8520211102718904,0.9509990072230505,26.72440213523785,7.55080166874957,4.52780918527635,8.421836019159876,2.346733192091742,7.768295791614698,31.2522113205142,33.59894451260594,0.0
Evaluation,140.0,-1.0,0.0,31.092302829716623,0.1,1.0,0.1,5.0,0.1,32.09230282971662,37.09230282971662,0.0
Evaluation,76.02824796172193,-0.99168462050101,0.11175524460477115,35.735656782820115,5.146820057487982,1.4480859794015435,9.235747685215546,1.281599681139817,9.304384446352604,37.183742762221655,38.46534244336147,0.0
Evaluation,103.74548656771503,-0.11332697835091887,0.8278332630400879,1.439189969041978,4.930978901406159,2.0885117754719085,7.058162537714195,3.7618852472107496,7.550642767864538,3.5277017445138865,7.2895869917246365,0.0
Evaluation,91.17013925102906,0.3185620655647825,0.35290620963503816,1.8622149497424358,6.08483260429361,4.757868568382279,5.08490968934937,2.64675450537907,4.5267917001165445,6.620083518124715,9.266838023503785,0.0
Evaluation,130.0474179305618,0.7135748483129689,0.8907173987197559,4.805865399475371,5.123757123358145,2.9021951557172647,9.704477279009796,4.100183869859373,1.608998973831346,7.7080605551926356,11.80824442505201,0.0
Evaluation,110.75412583362107,0.33032235386218933,0.9842793349170869,19.68165662490561,9.934558029732313,2.506998861837482,8.649894793313184,3.690225029074911,6.516360100530093,22.18865548674309,25.878880515818,0.0
Evaluation,83.37110284045376,0.13296155309800772,0.38472580979385396,18.455987478371195,5.841411139236684,3.423311701601493,5.139051716027055,4.862443227295877,3.1714931474769243,21.879299179972687,26.741742407268564,0.0
Evaluation,116.85541049614423,0.25501756455082014,0.10420191184156678,27.97143141165217,6.074801408589413,1.1082439584578774,1.286319418784993,4.554655539641915,2.4733002159357307,29.079675370110046,33.63433090975196,0.0
Evaluation,74.96715741665012,0.7406538344842628,1.0,11.78125389943667,3.58004093848243,4.204804673146851,6.93412595378188,1.5216980536104248,8.064817680605643,15.986058572583522,17.507756626193945,0.0
Evaluation,140.0,-1.0,0.04489352373727871,0.1,10.0,1.0,10.0,5.0,0.1,1.1,6.1,0.0
Invalid,127.2973461990371,0.7653599841654952,0.2675273969817742,35.81327397677492,7.590024804751299,1.9278135078632617,3.0389905634287278,4.082230975150844,3.5707260152753464,37.741087484638186,41.82331845978903,N/A (Invalid Actual Drop Time)
Evaluation,127.99342076655556,0.4213777524404616,0.28879441005511597,4.189568717443951,3.6609669044203867,4.073244559469538,8.811499057396116,3.602313098990211,2.697176627357332,8.262813276913489,11.8651263759037,0.0
Evaluation,120.76440593414367,-0.67576662543195,0.24922057278397156,25.03770676819444,5.056569075094469,1.6817003688610468,4.6813314820675,1.534412640609499,4.474074763202483,26.719407137055487,28.253819777664987,0.0
Evaluation,128.4465670492789,-1.0,0.0,0.1,10.0,1.0,10.0,5.0,0.1,1.1,6.1,0.0
Evaluation,115.8083160740924,-0.7931454687256266,0.4462674318434887,7.529968392551859,5.6145361538078475,1.0536997829437682,7.233077527371494,2.548525344373527,2.854458110844854,8.583668175495626,11.132193519869153,0.0
Evaluation,122.11452182759936,-0.6998636705163087,0.27446722335755414,3.5641173951221528,4.126130978080341,3.19419316113799,7.906301820840623,3.8262833630341686,4.0121146831647945,6.758310556260143,10.584593919294312,0.0
Evaluation,140.0,-1.0,0.3223682534690847,0.1,0.6759528235032735,5.0,10.0,5.0,4.162787600889037,5.1,10.1,0.0
Invalid,82.66808461523534,0.07690509884197883,0.42255845527489666,36.900286939066994,9.113004555731633,3.9386604620810153,8.275548492627928,4.407019193122993,4.987887996438994,40.83894740114801,45.245966594271,N/A (Invalid Actual Drop Time)
Evaluation,72.33189329195379,-0.42954495119778846,0.6045699605669292,18.40470912890458,5.596747720035491,1.947213633704613,3.802214376720584,1.0768353055993176,5.282957333413149,20.351922762609195,21.428758068208513,0.0
Evaluation,94.45938503593396,-0.8201533930362944,0.237621312820612,10.843872793838255,3.4711438813457307,2.937471774500298,8.793144313225456,2.1919067306039226,5.39346220072395,13.781344568338554,15.973251298942476,0.0
Evaluation,91.48982750015675,-0.5818487199829394,0.48514922348531214,19.730764377092665,6.931811292461025,4.872410095524303,8.673011603709968,4.924059748161779,3.3377480457939424,24.603174472616967,29.527234220778745,0.0
Invalid,92.76535256271764,0.27913708587072716,0.617565345727379,36.910417375839664,9.827213552815243,3.5987892658221026,6.552585597896361,1.5954266924800837,4.814391709968985,40.50920664166177,42.10463333414185,N/A (Invalid Actual Drop Time)
Evaluation,120.04309644810667,-0.81952619055978,0.5581152209838481,32.80377735339345,4.456584835539174,1.8485996112199772,0.8846499902332287,3.3056495592002,5.427507974587907,34.652376964613424,37.95802652381362,0.0
Evaluation,83.06946865332698,-0.0013997476083554838,0.6540151102016916,3.197520589254126,2.474681223844034,1.493936771820831,5.807592127796195,3.8299867969778685,5.6267133878011055,4.691457361074956,8.521444158052825,0.0
Evaluation,78.02237020075474,-0.9436716938398135,0.542591994544212,22.568737034669457,0.24539667191911155,3.3440264671688817,1.1654020329001769,3.226435105115119,8.728682128259335,25.912763501838338,29.139198606953457,0.0
Evaluation,77.12278938489274,-0.5328793386223944,0.48224837506595747,23.866837793853303,3.066077713703498,3.5033300086854284,1.9519008378498044,3.323957932478422,9.245041637470152,27.37016780253873,30.694125735017153,0.0
Evaluation,118.34706158821422,-0.5020193993128377,0.4253282113670378,2.2023421156429497,7.965711837088772,4.999162982824828,4.2480564736364945,3.468817757414122,8.675621728819703,7.201505098467777,10.6703228558819,0.0
Evaluation,79.69216311067706,0.04971283744390531,0.36405392761859895,33.235118149945784,2.7540226776561134,2.937626378039295,7.605142038720253,2.9105343383378344,9.096208731244795,36.17274452798508,39.083278866322914,0.0
Evaluation,140.0,-1.0,0.4283338586238787,0.1,9.999999804616635,5.0,0.1,1.0000000948449501,10.0,5.1,6.100000094844949,0.0
Evaluation,81.50575088557522,0.7822748593833988,0.5379537257260109,13.522104984273241,5.676417755975217,1.492244316385811,6.865205143533362,2.0849029189287984,9.889121828670314,15.014349300659052,17.09925221958785,0.0
Evaluation,127.05949755466963,0.9032648151227176,0.1952933786923142,9.036406969079755,6.529505535796678,1.0493287178192057,9.29541730654737,1.8872202060874157,2.7473122086311643,10.08573568689896,11.972955892986377,0.0
Invalid,86.51679683524428,0.19702566703089364,0.31893584217429827,37.36699948657029,8.313506260185335,2.444917688027968,2.818947720582685,1.1378947921098883,10.0,39.811917174598264,40.949811966708154,N/A (Invalid Actual Drop Time)
Evaluation,78.82441687222767,0.87270087851706,0.15456360167545793,19.506864462049187,0.5432450316042695,1.3422421132407802,8.499719684447696,1.4605582690799772,9.905974581378098,20.849106575289966,22.309664844369944,0.0
Evaluation,83.10943839296415,-0.18413507144521257,0.47623914796401845,17.933296800933945,9.369544275913357,4.428516551568732,4.918030454086929,2.5956988877301406,10.0,22.36181335250268,24.95751224023282,0.0
Evaluation,96.53975409465677,-0.6772294869755568,0.2826251985269089,11.217540008136133,9.19297026167519,3.608389547378044,5.108151557980032,1.9450014597678935,9.135328287943569,14.825929555514177,16.77093101528207,0.0
Evaluation,126.32051032676901,-0.33220768064423745,0.7405278518195509,7.206497662539149,7.821323128863117,3.2728221690341286,8.86361518494733,2.628703375269377,7.162489170090091,10.479319831573278,13.108023206842656,0.0
Evaluation,96.95817478008657,0.21323860555312502,0.626011013731335,30.794881286788293,6.952645061449141,3.1471058546650603,8.388698544988282,4.635736304079354,7.3443474771285135,33.94198714145335,38.577723445532705,0.0
Evaluation,133.72566385459155,0.6046646931101765,0.5225903852498164,8.661715117072502,2.3401209024729197,4.021609694328161,8.931530639470317,4.305940387859401,7.597635175650316,12.683324811400663,16.989265199260064,0.0
Evaluation,79.3652664169717,-0.8228280549958675,0.12704929418201327,3.625377251323471,5.607767279417944,1.6735441582565134,3.5648357405019335,1.1944098849868083,0.7359962245936252,5.298921409579984,6.493331294566793,0.0
Evaluation,79.8393443726099,0.5940179852600007,0.11271706408504019,2.0131505077470715,4.871902949376864,3.0257956812439963,2.2051361551669832,4.277326255920368,1.282154865570894,5.038946188991067,9.316272444911435,0.0
Evaluation,103.91891925730165,0.2052492079527004,0.03844185946027817,15.62406333892084,3.6813845937546725,4.096315452757784,1.0073920072686495,2.8219696670311665,1.7444800788733557,19.720378791678623,22.54234845870979,0.0
Evaluation,112.14123823299806,-0.24663252264295554,0.23118199215681565,25.440713559071774,5.859647637721644,2.518835506941417,7.721640795055977,2.549843703412098,1.2947174306025115,27.959549066013192,30.50939276942529,0.0
Evaluation,85.7630226081359,-0.1908113046481832,0.7346108559835919,8.749367320886092,5.302710339305393,4.811640043139184,8.32770137243312,3.9845354088202867,2.0191080458438386,13.561007364025276,17.54554277284556,0.0
Invalid,138.54377023559852,0.5600518286484015,0.2440580418885591,37.62430563338585,3.8938413670622505,4.455102233285628,1.5260597474472393,2.8816006226456103,0.7112586066452568,42.07940786667148,44.961008489317095,N/A (Invalid Actual Drop Time)
Evaluation,70.0,-1.0,0.07667109068106923,0.1,0.1,1.0,10.0,1.0,0.8653445704697569,1.1,2.1,2.5299999999999683
Evaluation,127.3423797177118,-0.8288166474422776,0.2154555417402483,19.734361100993357,8.55762285420969,2.108203657637092,9.229569331293922,2.8747121093413366,1.5459878020606928,21.84256475863045,24.717276867971783,0.0
Evaluation,118.34833973486045,0.9813780699510517,0.3552692644403847,32.31907148090102,3.1526030797022524,1.5091903297144786,4.087582575018566,2.6067680989566187,1.7884938560844261,33.8282618106155,36.43502990957212,0.0
Evaluation,126.92275152534216,0.9116294462175436,0.6393097562104891,5.833768177870865,8.846424016299348,3.333398630206702,6.7171209122520334,1.6589369259078337,6.354394218268483,9.167166808077567,10.826103733985402,0.0
Invalid,137.37126054439938,-0.20577377121563023,0.7730085643665138,34.10287098184358,4.025612094529531,3.4318917166112857,6.191225092773504,4.024690675857475,6.591446169316781,37.53476269845486,41.55945337431234,N/A (Invalid Actual Drop Time)
Evaluation,106.5466976506641,0.9945060573246176,0.55565398013421,29.428606790978066,4.167276747987008,2.5158017794893026,2.924779205760094,3.599230189782049,6.40685449215268,31.944408570467367,35.543638760249415,0.0
Evaluation,88.0242066759491,-0.22781506950463148,0.7258722991504182,17.82791838349795,0.41573832740914785,2.06612279289126,4.803205125819749,1.5925934001381021,7.415895996957507,19.89404117638921,21.48663457652731,0.0
Evaluation,123.49790806048836,0.4917679856629109,0.47011075758723975,27.681467352591124,6.011479307226236,1.9786296495325368,2.2645893946827744,2.851341826564175,2.047700473759445,29.66009700212366,32.51143882868784,0.0
Evaluation,72.50400679219379,-0.6563877814423882,0.9532907916968842,35.25534217269652,4.378700458437997,2.3068138388166135,8.148961871568119,1.8511651120908204,1.0297042814949868,37.56215601151314,39.41332112360396,0.0
Evaluation,121.41061988529657,0.33298632395204675,0.9767095604141456,10.998320117996753,3.668263197406366,3.5721929468118927,4.983847648471875,1.561467809266238,3.900351902186946,14.570513064808646,16.131980874074884,0.0
Evaluation,116.59833684846643,0.797847042331177,0.5224658630976197,7.191776935525107,8.93464234998656,1.0600455695008364,5.780538440361326,4.332565733406852,7.020752001258033,8.251822505025943,12.584388238432796,0.0
Evaluation,101.54627817271687,-0.6383443735385737,0.4077971750435783,17.008529243282425,7.623971169665058,1.430423584049608,1.3873937120044928,2.8728872419316995,7.858887279519157,18.43895282733203,21.31184006926373,0.0
Invalid,76.78582020970528,-0.7814840393467262,0.417504701357541,35.9421655541707,3.492136662583763,3.9466389758548646,7.110632841502471,1.926592230992196,7.2907729958896,39.88880453002557,41.815396761017766,N/A (Invalid Actual Drop Time)
Evaluation,118.38172914841957,-0.6517558655865023,0.3988244439422663,10.253044923699218,4.79173634147158,3.3155037599650474,4.452842901595888,4.442101994569316,8.179912897470505,13.568548683664265,18.01065067823358,0.0
Evaluation,109.04313366869991,-0.94102360522028,0.5806263001452561,11.881163731782886,4.624698398495549,1.6478531940861747,8.490631766580826,2.5349851257328013,6.887725815580489,13.52901692586906,16.06400205160186,0.0
Evaluation,83.42219334655088,-0.6195219697083685,0.5695206106441972,1.4601318183201761,0.9179853528712991,1.2618086955681942,3.0500935848816346,4.560181159208602,7.789384446906133,2.72194051388837,7.282121673096972,0.0
Evaluation,120.65318734186164,0.8987931443141661,0.6031536089880979,8.958199876815677,5.878450656213374,1.2085029177294848,2.4461477698272964,3.819323733154477,1.9604028108660216,10.166702794545161,13.986026527699638,0.0
Evaluation,103.73422302924334,0.9506469598187268,0.5555713882098549,15.696022009740693,7.499192722684831,3.2693874328814934,3.6464354534988526,3.2872552164028246,2.476810108738774,18.965409442622185,22.252664659025008,0.0
Evaluation,94.97400870742383,-0.6455862320655064,0.6730493506584638,17.566908307073064,7.621556097317753,2.0772950612708265,5.242613143942442,2.72507766187196,2.4942550154223775,19.64420336834389,22.369281030215852,0.0
Evaluation,116.49835257978356,0.07866110486668698,0.5964741850855709,18.051257468829096,2.654096026650628,3.65399414619314,7.669191346955101,3.9890803133367525,3.0124307034544944,21.705251615022235,25.694331928358988,0.0
Evaluation,74.38635292941483,-0.6426687175063226,0.7875892185280727,4.448250847843848,5.152969952575645,4.755068440345857,2.0276810081608057,4.739033158891657,2.6458349871835423,9.203319288189705,13.942352447081362,0.0
Evaluation,80.67773971432874,-0.26509718162512785,0.7143760437501346,16.10776173484204,0.9835620236520628,1.419004232453351,3.715488147832324,1.5728766606492155,3.0860972777838143,17.52676596729539,19.099642627944604,0.0
Evaluation,95.7484063788333,0.33970423027493823,0.8368526884688771,5.14034940427057,1.5224442668693268,2.382671624543222,5.619673046820686,3.2194362078859187,3.249226549899126,7.523021028813792,10.74245723669971,0.0
Evaluation,77.2515611723684,0.5298212399984179,0.9107607702347154,10.899475801526867,5.750712554196588,4.002987051631533,7.201989997905542,4.846732052990237,2.6834410595330627,14.9024628531584,19.749194906148638,0.0
Evaluation,72.04404622331336,0.6462153747032444,0.9508805683263889,15.256901472596828,9.671324803343767,2.7287682638310353,9.83223283244082,4.5921718576163375,3.328783209108594,17.985669736427862,22.5778415940442,0.0
Invalid,75.3876980248119,-0.11094405404125074,0.1150194457878415,36.261406065619504,0.527844442502912,2.6256662079814634,4.471073026825932,3.2260396941853764,5.105282150728731,38.887072273600964,42.11311196778634,N/A (Invalid Actual Drop Time)
Evaluation,128.32419463904216,-0.9571571651677205,0.27778783402247387,13.107034100428722,7.935996455383252,2.175007984833603,9.497809694803912,3.6979899261199467,5.768993089874789,15.282042085262326,18.98003201138227,0.0
Evaluation,90.5962286979379,-0.7285250072511971,0.6671821392824225,28.13409300685733,8.148763526143163,2.8224036777133215,5.612645292818472,4.167050657868032,1.5269857912850495,30.956496684570652,35.123547342438684,0.0
Evaluation,96.92446211777535,-0.18349591930759335,0.5289588785366259,17.1191514723783,0.4683951578970805,4.586279991870261,7.995928128817944,1.1211353196372766,1.5157799125136382,21.70543146424856,22.826566783885834,0.0
Evaluation,76.5815139923053,0.9646700233967034,0.0,31.698537733961185,2.597826991465698,1.0178060277997054,4.626144222002407,4.154638032885076,2.275414219789198,32.71634376176089,36.870981794645964,0.0
Evaluation,111.02834255600648,0.9959157236356839,0.646081220751845,13.209402588960401,1.3398218293986568,2.322697746325124,1.3578973908195648,4.76647113131726,9.990599625885078,15.532100335285525,20.298571466602787,0.0
